%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1519700450206807794,7046,1519700450193231105,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450240672532,7047,1519700450223058938,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450274904729,7048,1519700450253005981,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450306276239,7049,1519700450293097019,optoforce_0,0.0,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700450338419404,7050,1519700450323046922,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450372258612,7051,1519700450353152036,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450405017111,7052,1519700450393135070,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700450440349636,7053,1519700450423165082,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700450474419337,7054,1519700450453177928,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450507379258,7055,1519700450493113994,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450540442031,7056,1519700450523111104,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700450574223666,7057,1519700450553177118,optoforce_0,0.0,0.0434782608696,1.96399345336,0.0,0.0,0.0
1519700450606890085,7058,1519700450582967996,optoforce_0,0.0,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450642133159,7059,1519700450623191118,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700450675173965,7060,1519700450653104066,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450705941312,7061,1519700450693157911,optoforce_0,-0.0140706345856,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700450738739110,7062,1519700450723140001,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700450772594618,7063,1519700450753329038,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700450806940151,7064,1519700450793490886,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450839232295,7065,1519700450823213100,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700450874566635,7066,1519700450853291988,optoforce_0,0.0,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700450907645186,7067,1519700450893326997,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700450940650352,7068,1519700450923286914,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700450974161603,7069,1519700450953332901,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700451007020834,7070,1519700450983046054,optoforce_0,-0.0140706345856,0.0434782608696,1.96399345336,0.0,0.0,0.0
1519700451038831125,7071,1519700451023389101,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451072373128,7072,1519700451053364038,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451105480327,7073,1519700451093312978,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700451139024538,7074,1519700451123310089,optoforce_0,-0.0140706345856,0.0434782608696,1.96399345336,0.0,0.0,0.0
1519700451174227252,7075,1519700451153400897,optoforce_0,0.0,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451206686865,7076,1519700451193356990,optoforce_0,-0.0422119037569,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700451240373013,7077,1519700451223284006,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451276360472,7078,1519700451253473043,optoforce_0,-0.0281412691712,0.0434782608696,1.96399345336,0.0,0.0,0.0
1519700451308782900,7079,1519700451293726921,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700451341954940,7080,1519700451323328971,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700451374417038,7081,1519700451353487968,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451406826415,7082,1519700451393379926,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700451439497438,7083,1519700451423279047,optoforce_0,-0.0140706345856,0.0434782608696,1.96399345336,0.0,0.0,0.0
1519700451472804109,7084,1519700451453505039,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451505572787,7085,1519700451493457078,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451540284713,7086,1519700451523236036,optoforce_0,-0.0281412691712,0.0724637681159,2.12765957447,0.0,0.0,0.0
1519700451573091382,7087,1519700451553486108,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700451606831454,7088,1519700451593359947,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700451639925519,7089,1519700451623367071,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700451674705829,7090,1519700451653481006,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451706629869,7091,1519700451683186054,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700451740914572,7092,1519700451724488973,optoforce_0,-0.0140706345856,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700451774757092,7093,1519700451753494024,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451808919287,7094,1519700451793382883,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700451873851402,7095,1519700451863264083,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700451906108278,7096,1519700451893472909,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700451942149586,7097,1519700451923350095,optoforce_0,-0.0422119037569,0.0434782608696,1.96399345336,0.0,0.0,0.0
1519700451975082605,7098,1519700451953583002,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452006868003,7099,1519700451993459939,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700452040656219,7100,1519700452023426055,optoforce_0,-0.0281412691712,0.0724637681159,2.12765957447,0.0,0.0,0.0
1519700452073999367,7101,1519700452053553104,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452107062883,7102,1519700452093386888,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452140283428,7103,1519700452123871088,optoforce_0,-0.0140706345856,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700452173587352,7104,1519700452153857946,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700452207007557,7105,1519700452193471908,optoforce_0,-0.0422119037569,0.0434782608696,1.96399345336,0.0,0.0,0.0
1519700452238316863,7106,1519700452223335027,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452273244554,7107,1519700452253617048,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700452307669429,7108,1519700452293487071,optoforce_0,-0.0422119037569,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700452339819393,7109,1519700452323466062,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452373651097,7110,1519700452353596925,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452407623787,7111,1519700452393471956,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700452440412811,7112,1519700452423489093,optoforce_0,-0.0422119037569,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700452474165498,7113,1519700452453634023,optoforce_0,-0.0422119037569,0.0434782608696,2.12765957447,0.0,0.0,0.0
1519700452507755076,7114,1519700452494406938,optoforce_0,-0.0140706345856,0.0724637681159,2.12765957447,0.0,0.0,0.0
1519700452539664242,7115,1519700452523462057,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700452574369118,7116,1519700452553673982,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700452607343062,7117,1519700452593662023,optoforce_0,-0.0422119037569,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452639685564,7118,1519700452623569011,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452672787297,7119,1519700452653633117,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700452705646882,7120,1519700452693451881,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700452739685226,7121,1519700452723601102,optoforce_0,-0.0422119037569,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452775240494,7122,1519700452753633022,optoforce_0,0.0,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700452814708525,7123,1519700452793498039,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700452840634518,7124,1519700452823452949,optoforce_0,-0.0422119037569,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700452875004387,7125,1519700452853682994,optoforce_0,-0.0140706345856,0.0434782608696,1.96399345336,0.0,0.0,0.0
1519700452907773162,7126,1519700452893575906,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700452941034220,7127,1519700452923556089,optoforce_0,-0.0422119037569,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700452973228232,7128,1519700452953560113,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453005130548,7129,1519700452993499040,optoforce_0,-0.0140706345856,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700453038175641,7130,1519700453023627042,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700453072462470,7131,1519700453053682088,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
